Unnamed: 0,id,name,album,artist,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood,happy,sad,angry,happiness,sadness,anger,disgust,surprise,fear
82,4umtLH4mrp4awf9mb4Gvcb,Suite Mágica: II. Vals,¡Viva la danza!,Duo Multicorde,2021-11-01,31,123344,0.389,0.985,0.121,0.94,0.121,0.293,-24.83,0.0357,96.662,6,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
83,3jYRflGk6qmjzq1hfSmiVB,"Piano Sonata No. 8 In A Minor: III. Presto, K. 310",The Glory of Mozart,Wolfgang Amadeus Mozart,2010-01-18,31,169308,0.367,0.968,0.499,0.952,0.0994,0.73,-11.051,0.0342,107.16,9,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
84,24M5Xk2il3L9NEycnKE3cg,"Peer Gynt Suite No. 1, Op. 46: III. Anitra's Dance",Mythical Horizons,The City of Prague Philharmonic Orchestra,2023-06-29,33,142537,0.349,0.839,0.195,0.087,0.176,0.203,-18.65,0.04,143.251,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
85,7FsksSVGUecef3IeSPEjp9,"Pavane pour une infante défunte, M. 19",Enfleurage,Arseniy Gusev,2023-04-26,37,389177,0.438,0.989,0.00573,0.953,0.0792,0.0931,-32.085,0.0498,102.927,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
86,2yiEeNS3tsyU1sAlnVzqzC,"Magic Flute Overture, K. 620",The Glory of Mozart,Wolfgang Amadeus Mozart,2010-01-18,8,208383,0.175,0.976,0.123,0.902,0.189,0.121,-15.732,0.04,85.078,10,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
87,3pTUjjMCleuOt2bKhMNHjH,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": IV. Allegro con fuoco",Epic Orchestra,The City of Prague Philharmonic Orchestra,2010-01-18,32,676544,0.226,0.908,0.238,0.942,0.0957,0.103,-12.339,0.0324,138.123,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
88,2YcBjCelBsOa5v3A3xKh9n,Slavonic Dances No. 1 Op. 46,Memories of Prague: Dvořák: Serenade For Strings / Smetana: Die Moldau,The City of Prague Philharmonic Orchestra,2009-08-18,10,257044,0.325,0.843,0.315,0.879,0.233,0.31,-13.012,0.045,123.45,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
89,0U45AuIBSdtlQw9wmyliPv,"Brandenburg Concerto No. 3 in G Major, BWV 1048: I. Allegro Moderato",The Glory of Bach,Johann Sebastian Bach,2010-03-21,34,399431,0.418,0.84,0.317,0.895,0.128,0.447,-11.701,0.0364,83.526,7,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
90,7HE03zOd4X9ORs0oANpaEc,"Water Music Suite No. 1 in F Major, HWV 348: V. Air",The Glory of Handel,George Frideric Handel,2020-11-04,30,125120,0.0809,0.89,0.243,0.945,0.148,0.282,-16.152,0.0424,37.038,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
91,5EpLuF3594qnpqeIfvJ9yH,Oriental (Arr. for Harp & Guitar),¡Viva la danza!,Duo Multicorde,2021-11-01,32,299444,0.408,0.982,0.0335,0.907,0.109,0.0614,-24.718,0.039,93.534,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
92,2w7nmy1LVOrgQDVY3jDvLN,"Concerto Grosso In C, Alexander's Feast, HWV 318: I. Allegro",The Glory of Handel,George Frideric Handel,2020-11-04,31,253120,0.594,0.907,0.165,0.0437,0.101,0.698,-14.197,0.0324,98.515,7,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
93,2RgTdATaLxh6PxJQ3ODMh9,Don Giovanni Overture,Memories of Prague: Dvořák: Serenade For Strings / Smetana: Die Moldau,The City of Prague Philharmonic Orchestra,2009-08-18,9,354213,0.34,0.917,0.189,0.944,0.0858,0.203,-13.144,0.0346,124.05,2,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
94,2I32YvCQa04JV02VkAwfzz,Trois morceaux pour piano: II. D'un jardin clair,Enfleurage,Arseniy Gusev,2023-04-26,34,140027,0.425,0.981,0.0127,0.968,0.0982,0.087,-28.062,0.0445,95.725,11,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
95,0MCCoNEKyjg9m3pUkh3yih,"Symphony No. 40 in G Minor, K. 550: IV. Finale (Allegro assai)","Mozart: Symphony No. 40, Eine Kleine Nachtmusick & Other Mozart Favorites",Wolfgang Amadeus Mozart,2009-07-16,30,406354,0.39,0.96,0.343,0.931,0.0967,0.3,-12.623,0.037,130.818,7,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
96,5PtSjUpN1hp7dzAwBaFxcY,"Orchestral Suite No. 1 in C Major, BWV 1066: IV. Forlane",The Glory of Bach,Johann Sebastian Bach,2010-03-21,30,146523,0.202,0.953,0.286,0.952,0.0675,0.362,-10.389,0.0398,82.797,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
97,4HxVnQIwUu3yzS21nQIhCC,"Má Vlast: Vltava ""Die Moldau""",Memories of Prague: Dvořák: Serenade For Strings / Smetana: Die Moldau,The City of Prague Philharmonic Orchestra,2009-08-18,37,633401,0.194,0.926,0.316,0.899,0.161,0.0387,-12.458,0.0354,104.239,4,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
98,0GVKXM9Jngisk1SPfgDuVA,"Holberg Suite, Op. 40: IV. Air (Andante religioso)",Mythical Horizons,The City of Prague Philharmonic Orchestra,2023-06-29,32,398945,0.153,0.904,0.153,0.908,0.116,0.0375,-14.62,0.04,138.592,7,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,45eOO5bJsNLhXmcLJhucHh,"Messiah, HWV 56, Pt. 2: Hallelujah Chorus",The Glory of Handel,George Frideric Handel,2020-11-04,31,222253,0.431,0.944,0.299,0.79,0.114,0.354,-13.361,0.0296,107.097,2,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,1EQFOouqdKYdpbNoOHRVO2,abcdefu (angrier),abcdefu (angrier),GAYLE,2021-09-24,62,159836,0.671,0.0658,0.599,0.0,0.101,0.448,-6.18,0.0405,121.849,4,3,0,0,0,0,0.7845274806022644,0.16903778910636902,0.01699795015156269,0.0035835246089845896,0.010552667081356049,0.00935590174049139
101,66Ae3p10Em3KdTaM787Ptx,this is what heartbreak feels like,this is what heartbreak feels like (432Hz),JVKE,2022-10-04,60,157636,0.707,0.578,0.474,0.0,0.11,0.538,-4.603,0.0672,109.991,1,4,0,0,0,0,0.08291223645210266,0.440595418214798,0.2512795031070709,0.005540105979889631,0.0745447501540184,0.08922747522592545
102,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,77,217946,0.836,0.0403,0.544,0.0,0.0824,0.51,-5.975,0.0943,97.028,7,4,0,0,0,0,0.29400745034217834,0.10535319894552231,0.364000141620636,0.012459694407880306,0.09790916740894318,0.09126654267311096
103,6Jkm5kUldvIqxzI1Pa7nXH,10 Things I Hate About You,10 Things I Hate About You,Leah Kate,2022-03-23,4,157138,0.544,0.00991,0.786,0.0,0.169,0.446,-2.97,0.0501,153.967,8,4,0,0,0,0,0.40970277786254883,0.35938841104507446,0.030616551637649536,0.010097981430590153,0.060830309987068176,0.11540933698415756
104,5MWXOo8DJwgODtPGaietNz,cinderella's dead,cinderella's dead,EMELINE,2022-04-01,67,120666,0.596,0.33,0.607,0.0,0.103,0.531,-6.179,0.168,119.882,6,4,0,0,0,0,0.021310923621058464,0.018957555294036865,0.09422551095485687,0.007495739031583071,0.05280544236302376,0.6646188497543335
105,6FZDfxM3a3UCqtzo5pxSLZ,Without Me,Manic,Halsey,2020-01-17,77,201660,0.752,0.293,0.488,9.2e-06,0.0936,0.533,-7.05,0.0705,136.07,6,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
106,20R4HfKloPKgXDqU7UKk3x,Therefore I Am,Happier Than Ever,Billie Eilish,2021-07-30,73,173539,0.879,0.227,0.365,0.135,0.0583,0.663,-7.781,0.0924,94.016,2,4,0,0,0,0,0.29622170329093933,0.08053912222385406,0.27557215094566345,0.01220883708447218,0.1380852460861206,0.12005819380283356
107,7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,Mad at Disney,salem ilese,2020-07-24,2,136838,0.738,0.424,0.621,7.39e-06,0.692,0.715,-7.313,0.0486,113.968,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
108,4ZtFanR9U6ndgddUvNcjcG,good 4 u,SOUR,Olivia Rodrigo,2021-05-21,82,178146,0.563,0.335,0.664,0.0,0.0849,0.688,-5.044,0.154,166.928,9,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
109,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Don't Start Now,Dua Lipa,2019-10-31,71,183290,0.794,0.0125,0.793,0.0,0.0952,0.677,-4.521,0.0842,123.941,11,4,0,0,0,0,0.019916264340281487,0.006130634807050228,0.9298883080482483,0.0037943434435874224,0.018842598423361778,0.015683313831686974
110,0AUvWawuP0ibk4SQ3sIZjk,Daisy,Daisy,Ashnikko,2020-07-09,61,146523,0.834,0.235,0.663,0.0,0.372,0.774,-6.143,0.133,121.876,8,4,0,0,0,0,0.01394045539200306,0.003962667193263769,0.9720764756202698,0.001318440423347056,0.003389017190784216,0.0025264411233365536
111,4fkM7M4Uo5AUASnnsRC7EZ,Not Your Barbie Girl,Not Your Barbie Girl,Ava Max,2018-08-13,63,186520,0.745,0.103,0.642,0.0,0.0335,0.35,-4.138,0.0506,120.063,6,4,0,0,0,0,0.19258639216423035,0.08808043599128723,0.423292875289917,0.02054629474878311,0.18690702319145203,0.058054473251104355
112,534P1wgOzlgSogu8At0B6b,I've Had Enough,I've Had Enough,Melina KB,2021-03-12,58,210828,0.742,0.26,0.607,0.0,0.0884,0.667,-5.744,0.0686,170.055,10,3,0,0,0,0,0.21684126555919647,0.09623613953590393,0.04037399962544441,0.030510952696204185,0.18611621856689453,0.3347304165363312
113,3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,Cuz I Love You (Super Deluxe),Lizzo,2019-04-19,68,173325,0.715,0.11,0.624,0.0,0.123,0.412,-3.046,0.114,158.087,4,4,0,0,0,0,0.30230435729026794,0.08641219139099121,0.08807498216629028,0.03226931393146515,0.0850566178560257,0.28386619687080383
114,0yvPEnB032fojLfVluFjUv,Sorry Not Sorry,Tell Me You Love Me,Demi Lovato,2017-09-29,70,203760,0.705,0.0242,0.643,0.0,0.262,0.884,-6.929,0.232,143.944,11,4,0,0,0,0,0.4392315149307251,0.1742604672908783,0.041868336498737335,0.03663191571831703,0.15099704265594482,0.11029462516307831
115,6xsEAm6w9oMQYYg3jkEkMT,Bad Blood,Bad Blood,Taylor Swift,2015-05-17,64,200106,0.654,0.0294,0.655,0.0,0.139,0.221,-7.388,0.106,170.16,11,4,0,0,0,0,0.23144347965717316,0.25564998388290405,0.07024020701646805,0.01320642326027155,0.11195101588964462,0.24937404692173004
116,23T0OX7QOiIUFShSzbJ5Uo,I Hope,Goldmine,Gabby Barrett,2020-06-19,68,210772,0.466,0.0951,0.536,0.0,0.114,0.377,-6.227,0.0429,75.998,6,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
117,45bE4HXI0AwGZXfZtMp8JR,you broke me first,you broke me first,Tate McRae,2020-04-17,18,169265,0.667,0.785,0.373,0.0,0.0906,0.0823,-9.389,0.05,124.148,4,4,0,0,0,0,0.3230718970298767,0.08260171860456467,0.2680964767932892,0.007078074384480715,0.051744475960731506,0.08409924060106277
118,3OHfY25tqY28d16oZczHc8,Kill Bill,SOS,SZA,2022-12-09,77,153946,0.644,0.0543,0.728,0.169,0.161,0.43,-5.75,0.0351,88.993,8,4,0,0,0,0,0.4415883421897888,0.11516441404819489,0.045152828097343445,0.015511052682995796,0.06585689634084702,0.30727332830429077
119,5Z2MiIZ5I3jJvvmeWMLbOQ,Escapism.,Escapism. / The Thrill Is Gone.,RAYE,2022-10-12,24,272373,0.538,0.138,0.742,4.67e-05,0.0934,0.25,-5.355,0.114,96.107,2,4,0,0,0,0,0.11274988949298859,0.3281051516532898,0.11522907763719559,0.01090962253510952,0.12312573194503784,0.27619504928588867
120,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Bangerz (Deluxe Version),Miley Cyrus,2013-10-04,78,221360,0.53,0.407,0.422,0.0,0.107,0.349,-6.262,0.0342,119.964,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons,2021-10-28,73,173381,0.728,0.237,0.783,0.0,0.434,0.555,-4.424,0.266,77.011,11,4,0,0,0,0,0.27427229285240173,0.12269746512174606,0.14675971865653992,0.03350091725587845,0.19751109182834625,0.21635951101779938
122,6wNeKPXF0RDKyvfKfri5hf,Dollhouse,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,72,231853,0.725,0.22,0.708,0.0,0.777,0.555,-5.331,0.0756,130.029,5,4,0,0,0,0,0.24180682003498077,0.2113351821899414,0.05088392645120621,0.12413119524717331,0.28780803084373474,0.05514062941074371
123,0lUSd7TCG8srh6HpIAEIWL,Power,Glory Days (Expanded Edition),Little Mix,2016-11-18,70,247840,0.566,0.0372,0.855,0.000157,0.181,0.517,-4.016,0.211,172.966,7,4,0,0,0,0,0.7791972756385803,0.08805655688047409,0.041870541870594025,0.004557363223284483,0.04784059152007103,0.022639330476522446
124,59tskctgqUmjCWAwhzYAFm,Looking at Me,Singular Act II,Sabrina Carpenter,2019-07-19,77,181120,0.681,0.00398,0.798,5.11e-06,0.0542,0.516,-4.367,0.0375,105.99,2,4,0,0,0,0,0.176356703042984,0.06366471946239471,0.5091343522071838,0.013884898275136948,0.16341246664524078,0.050257399678230286
125,5lAnYvAIkSDNXqfo7DyFUm,Ain't Shit,Planet Her,Doja Cat,2021-06-25,73,174253,0.855,0.506,0.488,0.0,0.347,0.619,-4.601,0.208,124.097,3,4,0,0,0,0,0.7370988130569458,0.13839222490787506,0.031855035573244095,0.006926281377673149,0.036485593765974045,0.035731490701436996
126,7FGIEAVXfegxngH9Jg6VwA,What A Shame,What A Shame,Leyla Blue,2020-12-09,59,177200,0.699,0.315,0.463,0.0,0.0803,0.565,-7.828,0.475,143.99,0,4,0,0,0,0,0.1775103062391281,0.6012421250343323,0.06364067643880844,0.005809373687952757,0.04173605889081955,0.06028689816594124
127,360Wr96ywrCQq4kTAJ8Pq6,Pacify Her,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,74,220013,0.576,0.0467,0.593,0.000767,0.237,0.373,-6.024,0.0306,157.993,9,4,0,0,0,0,0.4887133836746216,0.05249027907848358,0.21831615269184113,0.004773156251758337,0.10829663276672363,0.11389509588479996
128,0Qh38w01QRXK6KHIv0e3hb,What About Us,Beautiful Trauma,P!nk,2017-10-13,73,269600,0.491,0.0281,0.588,2.01e-06,0.0906,0.193,-6.177,0.0506,113.608,1,4,0,0,0,0,0.11967359483242035,0.04322283715009689,0.5430829524993896,0.004873385187238455,0.2155047059059143,0.03416309505701065
129,198ZUXC5jCr5DiQNlKBiNV,Get Down,Six: The Musical (Studio Cast Recording),SIX,2018-08-31,57,253993,0.898,0.00986,0.406,0.0,0.0509,0.39,-9.905,0.102,102.985,4,4,0,0,0,0,0.3343519866466522,0.15489278733730316,0.24215435981750488,0.03301611170172691,0.10214077681303024,0.05544840916991234
130,23L5CiUhw2jV1OIMwthR3S,In the Name of Love,In the Name of Love,Martin Garrix,2016-07-29,78,195706,0.501,0.109,0.519,0.0,0.454,0.168,-5.88,0.0409,133.99,4,4,0,0,0,0,0.013772884383797646,0.004394651390612125,0.8536805510520935,0.002418045187368989,0.01207929477095604,0.1114770844578743
131,4svaKoxMMP7ImmKrD5hfQu,Victoria's Secret,Victoria’s Secret,Jax,2022-06-30,61,175934,0.586,0.00655,0.556,0.0,0.0836,0.517,-7.639,0.0592,167.018,6,4,0,0,0,0,0.10047219693660736,0.2818167209625244,0.05806031450629234,0.011775391176342964,0.13837391138076782,0.0472593754529953
132,3Jb00jDoYOA7xHq4L2mWpZ,AVA (Sped Up),AVA (Sped Up),Natalie Jane,2022-12-02,40,137594,0.675,0.147,0.477,4.76e-05,0.0864,0.334,-5.684,0.0377,100.748,11,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
133,78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,Boss Bitch,Doja Cat,2020-01-23,74,134239,0.707,0.127,0.955,0.0,0.202,0.575,-4.593,0.222,125.989,10,4,0,0,0,0,0.7026198506355286,0.1412716805934906,0.05347556993365288,0.013112937100231647,0.05034005269408226,0.026116618886590004
134,1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi,Demi Lovato,2013-01-01,78,210840,0.504,0.0738,0.785,0.0,0.239,0.502,-4.802,0.104,173.968,8,4,0,0,0,0,0.007794532924890518,0.0021621044725179672,0.9580360651016235,0.00222728680819273,0.010578341782093048,0.0157132800668478
135,1ue7zm5TVVvmoQV8lK6K2H,Pretty Girl,Pretty Girl,Maggie Lindemann,2016-09-30,58,219428,0.456,0.298,0.764,0.0,0.229,0.383,-3.584,0.148,124.971,10,5,0,0,0,0,0.08912841975688934,0.023191407322883606,0.2582642734050751,0.01508572418242693,0.09839735180139542,0.49514710903167725
136,4uqh9bualXNHXXwO2wPorc,Daisies,Daisies,Katy Perry,2020-05-15,53,173123,0.639,0.0837,0.546,0.0,0.122,0.149,-5.382,0.0407,122.179,1,4,0,0,0,0,0.07564137876033783,0.04599888250231743,0.12259011715650558,0.24518842995166779,0.20448781549930573,0.23132726550102234
137,2YyLNljkMy2viVcXoFGTDY,Tears of Gold,Tears of Gold,Faouzia,2019-11-20,64,176117,0.587,0.128,0.664,0.0,0.323,0.617,-5.698,0.0523,149.957,5,4,0,0,0,0,0.28152188658714294,0.01590835303068161,0.3890508711338043,0.006446750368922949,0.0400405079126358,0.236964151263237
138,27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2018-11-30,69,217466,0.601,0.00987,0.794,1.36e-06,0.388,0.244,-5.844,0.0671,114.066,7,4,0,0,0,0,0.0939883440732956,0.02502000890672207,0.05303671211004257,0.004178375005722046,0.05744767561554909,0.7464261651039124
139,5r0cOO77xkM5jjHk67Z2Lt,"Baby, I'm Jealous (feat. Doja Cat)",Better Mistakes,Bebe Rexha,2021-05-07,58,175873,0.737,0.0398,0.867,0.0,0.32,0.506,-2.259,0.0458,98.05,11,4,0,0,0,0,0.6067938804626465,0.0772329643368721,0.05523938685655594,0.01730743795633316,0.06801801919937134,0.15410363674163818
140,6HU7h9RYOaPRFeh0R3UeAr,deja vu,SOUR,Olivia Rodrigo,2021-05-21,83,215506,0.442,0.584,0.612,5.7e-06,0.37,0.178,-7.222,0.112,180.917,2,4,0,0,0,0,0.32618698477745056,0.11741787195205688,0.09644003957509995,0.01959083043038845,0.3515711724758148,0.038430068641901016
141,5ajjAnNRh8bxFvaVHzpPjh,Reckless,Reckless,Madison Beer,2021-06-04,71,203384,0.386,0.807,0.426,0.0,0.14,0.261,-6.642,0.0363,180.104,3,3,0,0,0,0,0.2704958915710449,0.05077957734465599,0.3026116192340851,0.012071458622813225,0.06840494275093079,0.24146661162376404
142,12cZWGf5ZgLcKubEW9mx5q,HOPE,HOPE,NF,2023-02-16,66,264473,0.546,0.396,0.787,0.0,0.0619,0.497,-4.023,0.212,100.559,0,3,0,0,0,0,0.04192063957452774,0.038844283670186996,0.08887812495231628,0.02376999706029892,0.1044614389538765,0.691328763961792
143,6IbnUaczZBT34DhaD6S18F,Bubblegum Bitch,Electra Heart (Deluxe),MARINA,2012-04-27,74,154666,0.495,0.000219,0.856,0.0,0.103,0.609,-5.123,0.0311,158.024,0,4,0,0,0,0,0.36724942922592163,0.09116692841053009,0.06511596590280533,0.14678607881069183,0.2528483271598816,0.0504896342754364
144,59CfNbkERJ3NoTXDvoURjj,Boyfriend,Boyfriend,Dove Cameron,2022-02-11,71,153000,0.345,0.232,0.612,0.0,0.194,0.232,-6.543,0.0608,179.773,7,3,0,0,0,0,0.1805814951658249,0.03253553435206413,0.1449628472328186,0.13869193196296692,0.4015999138355255,0.07957344502210617
145,5NEbSFTrxg63xy3j7jiQAe,I'm an Albatraoz,I'm an Albatraoz,CDM Project,2019-01-16,22,166000,0.745,0.0895,0.739,0.0037,0.0844,0.612,-9.095,0.0572,128.011,0,4,0,0,0,0,0.4043070375919342,0.2593250870704651,0.07006677240133286,0.024645395576953888,0.1451290249824524,0.023497402667999268
146,4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,Camila,Camila Cabello,2018-01-12,75,226973,0.637,0.181,0.713,0.000637,0.137,0.243,-4.333,0.0747,129.923,0,4,0,0,0,0,0.5097916722297668,0.133302703499794,0.15486185252666473,0.004177975468337536,0.06304840743541718,0.12184955179691315
147,7k4t7uLgtOxPwTpFmtJNTY,Tusa,Tusa,KAROL G,2019-11-07,72,200960,0.803,0.295,0.715,0.000134,0.0574,0.574,-3.28,0.298,101.085,2,4,0,0,0,0,0.28321367502212524,0.08955049514770508,0.08738082647323608,0.05314311012625694,0.29511576890945435,0.12183662503957748
148,5OLcsBO28uWHMzS0EEeZNp,Little Girl Gone,Little Girl Gone,CHINCHILLA,2023-04-21,3,188596,0.706,0.177,0.675,0.0,0.0852,0.516,-6.351,0.237,159.961,1,4,0,0,0,0,0.7416542172431946,0.05251750722527504,0.07818223536014557,0.008665136992931366,0.02354857698082924,0.023324057459831238
149,4OafepJy2teCjYJbvFE60J,breathin,Sweetener,Ariana Grande,2018-08-17,68,198160,0.568,0.0211,0.656,1.37e-05,0.213,0.364,-5.413,0.0433,100.049,8,4,0,0,0,0,0.22294066846370697,0.11541455239057541,0.27375325560569763,0.020120693370699883,0.23262187838554382,0.07219105958938599
150,4atLCK41iF1xFDydQ6WliG,PS5,PS5 (Super Pack),salem ilese,2022-07-06,0,152214,0.602,0.0131,0.642,5.33e-06,0.0668,0.54,-5.404,0.211,175.978,2,4,0,0,0,0,0.02580391615629196,0.021235637366771698,0.04222142696380615,0.02584930509328842,0.07771927118301392,0.13144801557064056
151,7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,hopeless fountain kingdom (Deluxe),Halsey,2017-06-02,23,181279,0.675,0.0604,0.751,0.0,0.0893,0.612,-3.539,0.0296,118.384,0,4,0,0,0,0,0.046776097267866135,0.007151136174798012,0.8609554171562195,0.00806236732751131,0.03755803406238556,0.029548725113272667
152,6ZtiywT2Qm50a1uR0jlY35,"Sit Still, Look Pretty","Sit Still, Look Pretty",Daya,2016-10-07,33,207761,0.846,0.286,0.734,8.27e-05,0.425,0.717,-3.601,0.108,90.98,2,4,0,0,0,0,0.05769624561071396,0.1506843864917755,0.09715567529201508,0.062359537929296494,0.3428453803062439,0.26707759499549866
153,7vu0JkJh0ldukEYbTVcqd0,Issues,Nervous System,Julia Michaels,2017-07-28,72,176320,0.728,0.401,0.415,0.0,0.0616,0.455,-6.852,0.0639,114.145,8,4,0,0,0,0,0.9039866328239441,0.021670134738087654,0.009497597813606262,0.0033274937886744738,0.040869683027267456,0.015433466993272305
154,7w3rcy1CrATkUgCoItTbId,Love Lies,"Love, Simon (Original Motion Picture Soundtrack)",Various Artists,2018-03-16,43,201253,0.702,0.108,0.573,0.0,0.114,0.394,-7.748,0.049,143.916,6,4,0,0,0,0,0.0488429069519043,0.01860511675477028,0.7501939535140991,0.01608065888285637,0.10816572606563568,0.04767245426774025
155,72jCZdH0Lhg93z6Z4hBjgj,I Knew You Were Trouble.,Red,Taylor Swift,2012-10-22,59,217973,0.622,0.00454,0.469,2.25e-06,0.0398,0.679,-6.798,0.0363,77.019,3,4,0,0,0,0,0.025132210925221443,0.04523966461420059,0.5088035464286804,0.007136180065572262,0.05085618048906326,0.34011396765708923
156,3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Romance,Camila Cabello,2019-12-06,72,170746,0.724,0.018,0.491,1.29e-05,0.0887,0.383,-6.024,0.0296,105.046,8,4,0,0,0,0,0.14046387374401093,0.15169283747673035,0.1289370059967041,0.048854343593120575,0.4362480640411377,0.07515757530927658
157,3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),Sam Smith,2022-09-22,77,156943,0.719,0.0138,0.454,4.83e-06,0.318,0.224,-7.384,0.0707,131.007,2,4,0,0,0,0,0.09629637002944946,0.492841899394989,0.045878708362579346,0.06358786672353745,0.18683986365795135,0.06752128154039383
158,0yLdNVWF3Srea0uzk55zFn,Flowers,Flowers,Miley Cyrus,2023-01-13,25,200454,0.707,0.0632,0.681,5.15e-06,0.0322,0.646,-4.325,0.0668,117.999,0,4,0,0,0,0,0.08609141409397125,0.027358654886484146,0.0567454993724823,0.0996733233332634,0.20185734331607819,0.5075507164001465
159,5vTPxzm4h2bY9rYyVrGEU5,Really Don't Care,Demi,Demi Lovato,2013-01-01,68,201600,0.706,0.123,0.728,0.0,0.185,0.851,-3.602,0.0852,121.017,7,4,0,0,0,0,0.6980425119400024,0.05313089117407799,0.06768649071455002,0.01804112270474434,0.06190109997987747,0.07465305924415588
160,3o9kpgkIcffx0iSwxhuNI2,Numb Little Bug,Numb Little Bug,Em Beihold,2022-01-28,67,169237,0.742,0.327,0.527,0.0,0.25,0.638,-6.892,0.0769,84.974,8,4,0,0,0,0,0.03258179500699043,0.06427636742591858,0.06504350900650024,0.007512429263442755,0.22820323705673218,0.5224283933639526
161,1c8gk2PeTE04A1pIDH9YMk,Rolling in the Deep,21,Adele,2011-01-24,77,228093,0.73,0.138,0.769,0.0,0.0473,0.507,-5.114,0.0298,104.948,8,4,0,0,0,0,0.008695916272699833,0.002600086620077491,0.9348229169845581,0.001352913910523057,0.008450396358966827,0.04018263891339302
162,6xlOnm5MITIKtixzJW8R0j,DARKSIDE,Wars In A Wonderland,Neoni,2021-08-20,73,168000,0.533,0.31,0.714,1.58e-06,0.0869,0.454,-6.472,0.0608,165.037,7,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
163,3MoV1UsAJmz64LHqyiRMp0,Say My Name,7,David Guetta,2018-09-14,53,198946,0.703,0.137,0.66,0.0,0.192,0.79,-5.119,0.123,95.031,10,4,0,0,0,0,0.3285059928894043,0.09829936921596527,0.26180702447891235,0.0076990434899926186,0.20804819464683533,0.024196861311793327
164,6bTbMMEShyGyrcuIwtBlpA,Living Hell,Dolls EP,Bella Poarch,2022-08-12,59,174002,0.729,0.598,0.551,0.0,0.176,0.312,-6.935,0.056,124.044,0,4,0,0,0,0,0.007854842580854893,0.01093965396285057,0.8866615295410156,0.0017574650701135397,0.010559145361185074,0.07856766134500504
165,7uUahoeqGNRMbpdeiLj1rS,Panic Room,Panic Room,Au/Ra,2018-02-09,67,237772,0.495,0.152,0.426,5.65e-06,0.099,0.0636,-9.434,0.0736,97.91,8,4,0,0,0,0,0.002192456042394042,0.0008457961375825107,0.9884394407272339,0.0010180113604292274,0.0036261810455471277,0.0020478253718465567
