Unnamed: 0,id,name,album,artist,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood,trust,fear,negative,sadness,anger,surprise,positive,disgust,joy,anticipation
55,0JqR4UM29RE4MK3X465S6J,Echo,Echo,Cwby,2024-05-03,42,163455,0.709,0.0235,0.637,0.0,0.132,0.545,-7.752,0.0336,120.04,0,4,sad,0.16666666666666666,0.0,0.08333333333333333,0.041666666666666664,0.0,0.125,0.2916666666666667,0.0,0.125,0.16666666666666666
56,7AQim7LbvFVZJE3O8TYgf2,Fuck Love,17,XXXTENTACION,2017-08-25,84,146520,0.797,0.0172,0.533,0.000152,0.103,0.329,-9.74,0.0412,131.036,0,4,sad,0.07407407407407407,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.37037037037037035,0.037037037037037035,0.2962962962962963,0.0
57,1KMkcUvF7m3SDChDOa7i5L,WITHOUT YOU,F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,74,161384,0.662,0.213,0.413,0.0,0.134,0.467,-7.357,0.0299,93.005,0,4,sad,0.0,0.12,0.44,0.2,0.12,0.04,0.04,0.04,0.0,0.0
58,4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),Get You The Moon (feat. Snøw),Kina,2018-10-08,74,179080,0.498,0.72,0.235,0.0,0.144,0.0895,-16.541,0.188,118.917,1,4,sad,0.028985507246376812,0.11594202898550725,0.13043478260869565,0.11594202898550725,0.13043478260869565,0.07246376811594203,0.15942028985507245,0.10144927536231885,0.043478260869565216,0.10144927536231885
59,01TnVDiet1DFTsyWKUKovl,NUMB,?,XXXTENTACION,2018-03-16,70,186267,0.414,0.1,0.416,0.179,0.131,0.196,-8.024,0.0251,159.91,11,4,sad,0.1,0.2,0.3,0.2,0.0,0.0,0.1,0.0,0.1,0.0
60,4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,"Come Over When You're Sober, Pt. 2",Lil Peep,2018-11-09,84,196400,0.669,0.0175,0.574,0.00294,0.146,0.273,-6.442,0.0286,120.013,4,4,sad,0.016666666666666666,0.15,0.26666666666666666,0.18333333333333332,0.08333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.13333333333333333
61,4B6FybzCJwJLdRxuC2lRmY,cobain,HELLBOY,Lil Peep,2016-09-25,9,150160,0.609,0.0151,0.661,0.0,0.077,0.435,-7.179,0.0417,141.981,10,4,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2IXjLCG6L2xi1RFCWiKSrl,Benz Truck (гелик),"Come Over When You're Sober, Pt. 1",Lil Peep,2017-08-15,13,159986,0.602,0.0498,0.762,0.00819,0.121,0.113,-6.149,0.0347,92.02,2,4,sad,0.0718562874251497,0.1437125748502994,0.17964071856287425,0.1317365269461078,0.10179640718562874,0.059880239520958084,0.0718562874251497,0.08383233532934131,0.0718562874251497,0.08383233532934131
63,57NsyEzmk0NT3NcOwuQT55,witchblades,CASTLES II,Lil Peep,2017-02-07,71,149360,0.634,0.0223,0.54,0.0,0.302,0.543,-7.002,0.0777,143.968,8,4,sad,0.0703125,0.1015625,0.234375,0.2578125,0.046875,0.0234375,0.1015625,0.015625,0.0859375,0.0625
64,2U5WueTLIK5WJLD7mvDODv,Wishing Well,Legends Never Die,Juice WRLD,2020-07-10,75,194621,0.65,0.00336,0.613,0.0,0.267,0.0804,-6.13,0.128,149.972,9,4,sad,0.03896103896103896,0.19480519480519481,0.24675324675324675,0.19480519480519481,0.07792207792207792,0.03896103896103896,0.07792207792207792,0.012987012987012988,0.03896103896103896,0.07792207792207792
65,55aOpqGaMRWhwm6cDPUtsV,white wine,castles,Lil Peep,2016-07-04,67,156800,0.677,0.0129,0.572,1.53e-05,0.106,0.505,-8.137,0.0531,135.041,6,4,sad,0.14457831325301204,0.0783132530120482,0.15060240963855423,0.08433734939759036,0.03614457831325301,0.030120481927710843,0.18674698795180722,0.0963855421686747,0.1144578313253012,0.0783132530120482
66,5dOxHHMOFAbG3VH23t0xNm,Righteous,Legends Never Die,Juice WRLD,2020-07-10,69,242180,0.706,0.0417,0.625,0.0,0.129,0.225,-7.426,0.0314,142.948,0,4,sad,0.03773584905660377,0.1509433962264151,0.2783018867924528,0.14622641509433962,0.0660377358490566,0.04716981132075472,0.13679245283018868,0.05188679245283019,0.0330188679245283,0.05188679245283019
67,3wwo0bJvDSorOpNfzEkfXx,Let Me Know (I Wonder Why Freestyle),Let Me Know (I Wonder Why Freestyle),Juice WRLD,2019-12-07,77,215380,0.635,0.172,0.537,0.0,0.418,0.383,-7.895,0.0832,125.028,7,4,sad,0.13043478260869565,0.13043478260869565,0.10869565217391304,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.2391304347826087,0.043478260869565216,0.10869565217391304,0.10869565217391304
68,7AFASza1mXqntmGtbxXprO,changes,?,XXXTENTACION,2018-03-16,74,121886,0.669,0.883,0.308,0.0,0.0984,0.52,-10.068,0.029,64.934,11,4,sad,0.11320754716981132,0.14622641509433962,0.18867924528301888,0.09905660377358491,0.07075471698113207,0.02830188679245283,0.14622641509433962,0.05660377358490566,0.04716981132075472,0.10377358490566038
69,0Aqi7ArnBrGblW5T6p2jmD,Falling,Nicotine,Trevor Daniel,2020-03-26,77,159381,0.785,0.123,0.431,0.0,0.0887,0.236,-8.756,0.0364,127.085,10,4,sad,0.016666666666666666,0.15,0.26666666666666666,0.18333333333333332,0.08333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.13333333333333333
70,1FBi1YWCAxlRmfuUbMINqO,Runaway,"Come Over When You're Sober, Pt. 2",Lil Peep,2018-11-09,68,192760,0.399,0.44,0.591,0.0616,0.446,0.175,-8.792,0.052,79.892,6,3,sad,0.04375,0.03125,0.13125,0.05625,0.075,0.05,0.2375,0.0625,0.18125,0.13125
71,5de9Ho64dovuQI8Uhn5gPD,I Don't Wanna Do This Anymore,Revenge,XXXTENTACION,2017-05-16,77,87560,0.433,0.843,0.778,0.0,0.139,0.764,-7.681,0.041,114.208,4,4,sad,0.023255813953488372,0.22093023255813954,0.26744186046511625,0.22093023255813954,0.03488372093023256,0.03488372093023256,0.046511627906976744,0.03488372093023256,0.046511627906976744,0.06976744186046512
72,4NgherJDfCXWBZBYheM4jK,WASTE,DISORDER,KXLLSWXTCH,2021-10-29,76,120428,0.627,0.859,0.123,0.00105,0.149,0.11,-14.411,0.0316,131.883,7,4,sad,0.09090909090909091,0.09090909090909091,0.22727272727272727,0.0,0.0,0.0,0.09090909090909091,0.22727272727272727,0.0,0.2727272727272727
73,1WbhIxkn5ECsOwUm795iX1,Star Shopping,Star Shopping,Lil Peep,2015-08-17,82,142000,0.538,0.0946,0.471,0.0185,0.116,0.307,-9.84,0.0955,93.07,4,4,sad,0.12,0.0,0.04,0.02,0.06,0.04,0.4,0.02,0.16,0.14
74,6vfAolvxdmoNroUS0v5jBU,ALWAY5 YOU,Broken Symphonies,Jan Metternich,2024-07-26,48,178285,0.711,0.101,0.588,0.0,0.521,0.354,-8.559,0.0622,112.006,5,4,sad,0.07407407407407407,0.12962962962962962,0.2222222222222222,0.18518518518518517,0.06481481481481481,0.0,0.12037037037037036,0.018518518518518517,0.09259259259259259,0.09259259259259259
75,55XrFge2dEZwYzNl128DwN,Losing Interest,Missing,itssvd,2017-02-12,68,120546,0.753,0.48,0.355,0.87,0.122,0.506,-13.295,0.0898,111.863,8,4,sad,0.11965811965811966,0.042735042735042736,0.23076923076923078,0.15384615384615385,0.09401709401709402,0.05982905982905983,0.19658119658119658,0.02564102564102564,0.042735042735042736,0.03418803418803419
76,7pdF27mSDuPWhppnHAmWHa,whoa (mind in awe),SKINS,XXXTENTACION,2018-12-07,70,157776,0.735,0.653,0.525,0.918,0.101,0.369,-2.939,0.0441,160.147,6,4,sad,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5,0.0,0.16666666666666666,0.0
77,3VZlCJimDGY0D7YEC7S351,Save That Shit,"Come Over When You're Sober, Pt. 1",Lil Peep,2017-08-15,75,231546,0.534,0.0262,0.583,0.0,0.421,0.145,-8.672,0.0288,106.0,2,4,sad,0.07547169811320754,0.0660377358490566,0.1792452830188679,0.09433962264150944,0.10377358490566038,0.0,0.1792452830188679,0.10377358490566038,0.1792452830188679,0.018867924528301886
78,1Rt5f1CktdvBOLX2RfBO6K,beamer boy,beamer boy,Lil Peep,2016-01-21,73,203373,0.743,0.0492,0.731,1.9e-05,0.226,0.337,-4.511,0.103,123.989,8,4,sad,0.08333333333333333,0.06060606060606061,0.23484848484848486,0.045454545454545456,0.10606060606060606,0.030303030303030304,0.1590909090909091,0.1590909090909091,0.07575757575757576,0.045454545454545456
79,35r28RDot7nPE7y9K9H7l0,Feeling Whitney,Stoney (Deluxe),Post Malone,2016-12-09,69,257265,0.412,0.787,0.227,4.69e-06,0.282,0.227,-12.696,0.0359,80.111,0,4,sad,0.16666666666666666,0.045454545454545456,0.13636363636363635,0.09090909090909091,0.06060606060606061,0.045454545454545456,0.15151515151515152,0.06060606060606061,0.10606060606060606,0.13636363636363635
80,2k2CZ1dJClLmDO2TVGsz1R,Leave a Light On - Acoustic,Leave a Light On (Acoustic),Tom Walker,2017-10-12,55,217366,0.38,0.88,0.406,0.0,0.0951,0.202,-6.761,0.0403,136.579,5,4,sad,0.0625,0.05,0.2625,0.2375,0.0125,0.1625,0.15,0.0125,0.05,0.0
81,7AFASza1mXqntmGtbxXprO,changes,?,XXXTENTACION,2018-03-16,74,121886,0.669,0.883,0.308,0.0,0.0984,0.52,-10.068,0.029,64.934,11,4,sad,0.11320754716981132,0.14622641509433962,0.18867924528301888,0.09905660377358491,0.07075471698113207,0.02830188679245283,0.14622641509433962,0.05660377358490566,0.04716981132075472,0.10377358490566038
82,65iHZtIK6wJy3MoLvPjSHo,Turning leaves,Turning leaves,Jeph Haven,2020-07-10,0,203428,0.646,0.738,0.265,0.0,0.113,0.225,-8.734,0.0295,104.92,10,4,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2Qgupr81MDbk182qKkf1oX,Waves - Acoustic,Waves (Acoustic),Dean Lewis,2017-02-03,0,248176,0.431,0.948,0.202,0.0,0.109,0.18,-11.361,0.0471,101.051,2,3,sad,0.06666666666666667,0.12380952380952381,0.17142857142857143,0.08571428571428572,0.09523809523809523,0.0761904761904762,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.14285714285714285
84,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),lovely (with Khalid),Billie Eilish,2018-04-19,86,200185,0.351,0.934,0.296,0.0,0.095,0.12,-10.109,0.0333,115.284,4,4,sad,0.1206896551724138,0.13793103448275862,0.13793103448275862,0.06896551724137931,0.10344827586206896,0.06896551724137931,0.1206896551724138,0.0,0.1206896551724138,0.1206896551724138
85,0ZoWOsQXlkb8cyIH7XnepI,Aftertaste,Handwritten (Deluxe),Shawn Mendes,2015-04-13,0,169573,0.637,0.000323,0.509,0.0,0.0938,0.306,-5.926,0.0346,111.805,1,4,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,4RL77hMWUq35NYnPLXBpih,Skinny Love,Birdy,Birdy,2011-11-04,70,201080,0.379,0.952,0.29,0.000996,0.118,0.184,-8.487,0.0513,165.997,4,4,sad,0.0625,0.0625,0.15625,0.09375,0.09375,0.03125,0.234375,0.0625,0.15625,0.046875
87,0UTHr20nqVFMoji8xYE9yl,Perfectly Wrong,Shawn Mendes,Shawn Mendes,2018-05-25,0,212773,0.465,0.875,0.311,0.0,0.0986,0.311,-11.748,0.0352,93.373,2,4,sad,0.047619047619047616,0.05952380952380952,0.36904761904761907,0.13095238095238096,0.047619047619047616,0.09523809523809523,0.10714285714285714,0.05952380952380952,0.05952380952380952,0.023809523809523808
88,3xDvZswTmnHBWsB39z6Sbn,Six Feet Under,Six Feet Under,Billie Eilish,2016-11-17,0,189613,0.573,0.803,0.3,0.000338,0.0773,0.181,-12.774,0.0366,67.511,11,4,sad,0.0410958904109589,0.136986301369863,0.2465753424657534,0.1643835616438356,0.06164383561643835,0.0958904109589041,0.0684931506849315,0.07534246575342465,0.0410958904109589,0.0684931506849315
89,5sF7hdYvhrcgNq8NZjfK8L,Not About Angels,Not About Angels,Birdy,2014-04-13,68,189475,0.405,0.964,0.111,4.37e-05,0.0872,0.219,-11.879,0.0369,116.86,0,4,sad,0.13333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.3333333333333333,0.03333333333333333,0.23333333333333334,0.1
90,7jqzZyJJLrpkRFYGpkqSK6,Breathe Me,Colour The Small One,Sia,2004-01-01,65,272800,0.552,0.0364,0.643,0.74,0.105,0.212,-7.36,0.0327,120.012,0,4,sad,0.1,0.05,0.3,0.1,0.05,0.025,0.175,0.025,0.1,0.075
91,6wQSrFnJYm3evLsavFeCVT,Never Be Alone,Handwritten (Deluxe),Shawn Mendes,2015-04-13,0,215813,0.376,0.514,0.466,5.8e-05,0.0781,0.276,-6.927,0.0353,199.835,10,4,sad,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.0,0.2777777777777778,0.0,0.16666666666666666,0.05555555555555555
92,6mORGLOz79w6VsCRLWYYuK,The Night We Met,Strange Trails,Lord Huron,2015-04-06,0,208211,0.443,0.969,0.369,0.277,0.638,0.0989,-9.514,0.0441,174.107,9,3,sad,0.0,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0
93,6mrKP2jyIQmM0rw6fQryjr,Let You Down,Perception,NF,2017-10-06,0,212120,0.659,0.33,0.716,0.0,0.173,0.437,-5.673,0.111,148.015,5,4,sad,0.07017543859649122,0.12280701754385964,0.21929824561403508,0.14035087719298245,0.043859649122807015,0.07017543859649122,0.14035087719298245,0.02631578947368421,0.07017543859649122,0.09649122807017543
94,3yZQk5PC52CCmT4ZaTIKvv,This Is Gospel,"Too Weird to Live, Too Rare to Die!",Panic! At The Disco,2013-10-04,62,187186,0.572,0.00155,0.912,1.2e-06,0.102,0.606,-4.875,0.0707,156.073,7,4,sad,0.04854368932038835,0.1650485436893204,0.30097087378640774,0.13592233009708737,0.17475728155339806,0.019417475728155338,0.08737864077669903,0.009708737864077669,0.04854368932038835,0.009708737864077669
95,06DaCxeg3IUMcxDkKEyQKf,A Little Too Much,Handwritten (Deluxe),Shawn Mendes,2015-04-13,0,187026,0.553,0.473,0.507,0.0,0.108,0.57,-6.24,0.0304,83.093,11,4,sad,0.07142857142857142,0.25,0.25,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571
96,4KlL5Bwlm4yHYxr0B2rHci,Heal,Long Way Down (Deluxe),Tom Odell,2013-06-24,70,193080,0.445,0.952,0.179,0.00056,0.107,0.119,-12.938,0.0396,72.246,1,4,sad,0.13071895424836602,0.10457516339869281,0.11764705882352941,0.09803921568627451,0.0784313725490196,0.006535947712418301,0.1895424836601307,0.05228758169934641,0.16993464052287582,0.05228758169934641
97,2RttW7RAu5nOAfq6YFvApB,Happier,÷ (Deluxe),Ed Sheeran,2017-03-03,74,207520,0.522,0.536,0.385,0.0,0.135,0.236,-7.355,0.0288,89.792,0,4,sad,0.04938271604938271,0.12345679012345678,0.1728395061728395,0.13580246913580246,0.024691358024691357,0.1728395061728395,0.12345679012345678,0.012345679012345678,0.1111111111111111,0.07407407407407407
98,54KFQB6N4pn926IUUYZGzK,To Build A Home,Ma Fleur,The Cinematic Orchestra,2007-05-07,72,371320,0.264,0.885,0.122,0.349,0.094,0.0735,-15.399,0.0349,148.658,9,4,sad,0.13157894736842105,0.0,0.18421052631578946,0.07894736842105263,0.07894736842105263,0.10526315789473684,0.13157894736842105,0.05263157894736842,0.10526315789473684,0.13157894736842105
99,61iyAeMVUNu7vIVqedsBFB,We Don't Have To Take Our Clothes Off,Feline (Deluxe),Ella Eyre,2015-08-14,0,236293,0.565,0.956,0.176,5.47e-06,0.108,0.301,-9.254,0.0419,97.931,0,3,sad,0.175,0.0,0.025,0.0125,0.025,0.1,0.3,0.0,0.2,0.1625
100,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,The Thrill Of It All (Special Edition),Sam Smith,2017-11-03,82,201000,0.715,0.638,0.372,0.0,0.169,0.474,-8.237,0.0443,91.931,5,4,sad,0.10559006211180125,0.031055900621118012,0.13664596273291926,0.10559006211180125,0.018633540372670808,0.13664596273291926,0.14906832298136646,0.018633540372670808,0.14285714285714285,0.15527950310559005
101,41WTP0gosjYD74B06uS2tL,You Said You'd Grow Old With Me,Wide Awake,Michael Schulte,2012-09-28,57,224743,0.531,0.905,0.347,0.0,0.0935,0.289,-7.044,0.0345,114.441,0,4,sad,0.18181818181818182,0.0,0.022727272727272728,0.1590909090909091,0.0,0.0,0.20454545454545456,0.0,0.11363636363636363,0.3181818181818182
102,5fX2oPyLCe5mBKqGDbOWqC,When You Love Someone,First Impressions,James TW,2016-04-15,0,216373,0.68,0.256,0.446,0.0,0.0515,0.339,-6.039,0.0281,125.863,7,4,sad,0.018867924528301886,0.018867924528301886,0.09433962264150944,0.09433962264150944,0.018867924528301886,0.05660377358490566,0.3584905660377358,0.018867924528301886,0.2641509433962264,0.05660377358490566
103,4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Back To You (From 13 Reasons Why – Season 2 Soundtrack),Selena Gomez,2018-05-10,70,207904,0.6,0.0933,0.725,1.87e-06,0.12,0.506,-4.866,0.0487,102.056,6,4,sad,0.09210526315789473,0.10526315789473684,0.19736842105263158,0.10526315789473684,0.10526315789473684,0.06578947368421052,0.14473684210526316,0.07894736842105263,0.05263157894736842,0.05263157894736842
104,5TvE3pk05pyFIGdSY9j4DJ,Say Something,Is There Anybody Out There? - Track by Track Commentary,A Great Big World,2014-01-13,67,229400,0.407,0.857,0.147,2.89e-06,0.0913,0.0765,-8.822,0.0355,141.284,2,3,sad,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.07142857142857142,0.0
105,4L2K7JKseFCBoHMZEAszW0,Jealous,Jealous,Labrinth,2014-11-21,0,287693,0.439,0.874,0.153,0.0,0.107,0.104,-8.95,0.0479,116.76,1,3,sad,0.08571428571428572,0.047619047619047616,0.17142857142857143,0.047619047619047616,0.14285714285714285,0.01904761904761905,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.08571428571428572
106,0YywjDvFudcaHG74NuWISy,People Help the People,Birdy,Birdy,2011-11-04,69,256236,0.433,0.778,0.308,1.46e-05,0.092,0.153,-9.001,0.0291,73.331,10,3,sad,0.0975609756097561,0.12195121951219512,0.2073170731707317,0.07317073170731707,0.04878048780487805,0.06097560975609756,0.12195121951219512,0.07317073170731707,0.10975609756097561,0.08536585365853659
107,7Cj2tT0m2SBeIO1PsGfk8A,Grenade - Acoustic,The Grenade Sessions,Bruno Mars,2011-02-08,62,249535,0.639,0.819,0.393,0.0,0.0891,0.363,-6.314,0.0309,97.917,2,4,sad,0.021739130434782608,0.14130434782608695,0.21739130434782608,0.17391304347826086,0.021739130434782608,0.05434782608695652,0.13043478260869565,0.07608695652173914,0.13043478260869565,0.03260869565217391
108,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Unorthodox Jukebox,Bruno Mars,2012-12-07,87,213826,0.612,0.932,0.28,0.0,0.088,0.387,-8.648,0.0434,72.795,0,4,sad,0.12903225806451613,0.0,0.0967741935483871,0.03225806451612903,0.016129032258064516,0.12903225806451613,0.25806451612903225,0.03225806451612903,0.20967741935483872,0.0967741935483871
109,4VuS959DSpr82t3qBqCrWG,Supermarket Flowers,÷ (Deluxe),Ed Sheeran,2017-03-03,72,221106,0.589,0.914,0.242,0.0,0.0887,0.257,-10.517,0.0442,89.749,6,4,sad,0.11842105263157894,0.11842105263157894,0.13157894736842105,0.09210526315789473,0.0,0.05263157894736842,0.19736842105263158,0.013157894736842105,0.14473684210526316,0.13157894736842105
110,6c49aRi6DzktdZAEjirA5v,Je Hebt Een Vriend,Tele Romeo,K3,2001,0,205346,0.624,0.478,0.462,0.0,0.121,0.326,-7.597,0.0283,124.012,5,4,sad,0.0,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.0,0.0,0.045454545454545456,0.0,0.0,0.0
111,4VPXFi4vFTtS9wHe6oMQaT,I Can't Fall in Love Without You,So Good,Zara Larsson,2017-03-17,59,180640,0.455,0.783,0.334,0.000109,0.146,0.268,-9.155,0.0346,129.985,4,4,sad,0.06329113924050633,0.0,0.189873417721519,0.17721518987341772,0.012658227848101266,0.0379746835443038,0.22784810126582278,0.0,0.22784810126582278,0.06329113924050633
112,2afCBiru10AFckfOa49wIa,You & I,Midnight Memories (Deluxe),One Direction,2013-11-25,78,237933,0.574,0.22,0.329,0.0,0.0986,0.356,-6.829,0.0274,130.993,1,4,sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,442j8VxaB60dWf9cBFuX5w,Almost Is Never Enough,Yours Truly,Ariana Grande,2013-01-01,65,327773,0.324,0.825,0.327,0.0,0.101,0.334,-7.494,0.0409,81.328,2,4,sad,0.1,0.014285714285714285,0.08571428571428572,0.02857142857142857,0.1,0.014285714285714285,0.3142857142857143,0.04285714285714286,0.24285714285714285,0.05714285714285714
114,7fWSIddv6LJG8ZXJFNVQyi,Nothing Really Matters,Nothing Really Matters,Mr. Probz,2014-09-27,0,222041,0.404,0.888,0.225,0.0,0.111,0.275,-8.829,0.0363,135.075,4,4,sad,0.07894736842105263,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.34210526315789475,0.0,0.3157894736842105,0.07894736842105263
115,5zCunX8URvLoBHlg1Fnjv6,Already Gone,"Covers, Vol. 2",Sleeping At Last,2016-11-04,65,243007,0.418,0.954,0.248,4.21e-06,0.108,0.298,-9.997,0.0451,130.953,3,4,sad,0.20833333333333334,0.0,0.0,0.10416666666666667,0.0,0.020833333333333332,0.25,0.0,0.20833333333333334,0.20833333333333334
116,2li2YIAG0WR8wlkgyUbmST,Lonely,Chillhop Raw Cuts,Various Artists,2017-02-13,0,119901,0.425,0.776,0.21,0.902,0.0992,0.311,-12.242,0.0451,158.846,8,4,sad,0.011940298507462687,0.18507462686567164,0.191044776119403,0.1880597014925373,0.18208955223880596,0.011940298507462687,0.020895522388059702,0.17313432835820897,0.01791044776119403,0.01791044776119403
117,6BubvX05pun9ZjAOtkEYQb,Butterfly Fly Away,Hannah Montana The Movie,Various Artists,2009-01-01,37,189986,0.613,0.733,0.286,0.000181,0.267,0.431,-12.609,0.0259,134.938,11,4,sad,0.2222222222222222,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.18518518518518517,0.037037037037037035,0.18518518518518517,0.14814814814814814
118,0VhgEqMTNZwYL1ARDLLNCX,Can I Be Him,Back from the Edge,James Arthur,2016-10-28,76,246880,0.696,0.308,0.543,0.0,0.0939,0.479,-6.164,0.0489,107.969,11,4,sad,0.23655913978494625,0.021505376344086023,0.03225806451612903,0.13978494623655913,0.03225806451612903,0.010752688172043012,0.24731182795698925,0.0,0.12903225806451613,0.15053763440860216
119,2PIlBukQ6limukVR8Ubb5o,Please Don't Say You Love Me,English Rain,Gabrielle Aplin,2013-05-13,49,181400,0.479,0.737,0.541,0.0,0.108,0.321,-9.862,0.0545,85.994,0,4,sad,0.0,0.1,0.18,0.08,0.02,0.04,0.24,0.02,0.2,0.12
120,5E5MqaS6eOsbaJibl3YeMZ,Homesick,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,58,230480,0.426,0.948,0.224,0.0,0.112,0.399,-8.683,0.0391,85.728,6,5,sad,0.10294117647058823,0.058823529411764705,0.11764705882352941,0.14705882352941177,0.08823529411764706,0.04411764705882353,0.16176470588235295,0.07352941176470588,0.10294117647058823,0.10294117647058823
121,6XmOSwXQGSOFNOL82jei5L,His Daughter,His Daughter,Molly Kate Kestner,2015-08-21,37,357153,0.465,0.874,0.153,0.0,0.117,0.262,-8.85,0.0708,168.938,6,3,sad,0.1,0.1,0.125,0.08333333333333333,0.016666666666666666,0.025,0.19166666666666668,0.025,0.18333333333333332,0.15
122,2kMAKtrAu16HVWxBnOwuhd,Hurts Like Hell,Love and War,Fleurie,2016-09-19,0,232000,0.433,0.727,0.152,5.19e-05,0.107,0.0974,-13.384,0.0369,129.792,9,3,sad,0.07590759075907591,0.10891089108910891,0.11551155115511551,0.10561056105610561,0.09900990099009901,0.0858085808580858,0.11551155115511551,0.09570957095709572,0.10231023102310231,0.09570957095709572
